Primer cuatrimestre | Segundo curso | Grupo 2ºA | Asignaturas: Estructura de computadores (EC), Estructura de Datos (ED), Programación y Diseño Orientado a Objetos (PDOO), Sistemas Concurrentes y Distribuidos (SCD), Sistemas Operativos (SO).
Segundo cuatrimestre | Segundo curso | Grupo 2ºA | Arquitectura de Computadores (AC) — Teoría (aula 0.3): Lunes 10:30-11:30, Lunes 9:30-10:30 Prácticas: subgrupo A1 Martes 11:30-13:30 (aula 3.7); subgrupo A2 Lunes 11:30-13:30 (aula 2.9); subgrupo A3 Miércoles 11:30-13:30 (aula 3.7).
Segundo cuatrimestre | Segundo curso | Grupo 2ºA | Algorítmica (ALG) — Teoría (aula 0.3): Miércoles 10:30-11:30, Miércoles 9:30-10:30, Jueves 9:30-10:30 Prácticas: subgrupo A1 Jueves 11:30-12:30 (aula 3.1); subgrupo A2 Miércoles 11:30-12:30 (aula 2.3); subgrupo A3 Jueves 12:30-13:30 (aula 3.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºA | Fundamentos de Bases de Datos (FBD) — Teoría (aula 0.3): Jueves 10:30-11:30 Prácticas: subgrupo A1 Jueves 12:30-13:30 (aula 0.3), Viernes 11:30-13:30 (aula 0.3/2.8); subgrupo A2 Martes 11:30-13:30 (aula 0.3/2.8), Miércoles 12:30-13:30 (aula 0.3); subgrupo A3 Lunes 11:30-13:30 (aula 0.3/2.8), Jueves 11:30-12:30 (aula 0.3).
Segundo cuatrimestre | Segundo curso | Grupo 2ºA | Fundamentos e Ingeniería del Software (FIS) — Teoría (aula 0.3): Martes 10:30-11:30, Martes 9:30-10:30 Prácticas: subgrupo A1 Lunes 11:30-13:30 (aula 2.2); subgrupo A2 Jueves 11:30-13:30 (aula 3.3); subgrupo A3 Viernes 11:30-13:30 (aula 3.3).
Segundo cuatrimestre | Segundo curso | Grupo 2ºA | Inteligencia Artificial (IA) — Teoría (aula 0.3): Viernes 10:30-11:30, Viernes 9:30-10:30 Prácticas: subgrupo A1 Miércoles 11:30-13:30 (aula 2.1); subgrupo A2 Viernes 11:30-13:30 (aula 2.1); subgrupo A3 Martes 11:30-13:30 (aula 3.5).
Segundo cuatrimestre | Segundo curso | Grupo 2ºA | Asignaturas: Arquitectura de Computadores (AC), Algorítmica (ALG), Fundamentos de Bases de Datos (FBD), Fundamentos e Ingeniería del Software (FIS), Inteligencia Artificial (IA).
Primer cuatrimestre | Segundo curso | Grupo 2ºB | Estructura de computadores (EC) — Teoría (aula 0.2): Jueves 10:30-11:30, Jueves 9:30-10:30 Prácticas: subgrupo B1 Miércoles 11:30-13:30 (aula 2.9); subgrupo B2 Jueves 11:30-13:30 (aula 2.9); subgrupo B3 Lunes 11:30-13:30 (aula 2.9).
Primer cuatrimestre | Segundo curso | Grupo 2ºB | Estructura de Datos (ED) — Teoría (aula 0.2): Martes 8:30-9:30, Miércoles 10:30-11:30, Miércoles 9:30-10:30 Prácticas: subgrupo B1 Martes 11:30-12:30 (aula 2.6); subgrupo B2 Miércoles 11:30-12:30 (aula 2.3); subgrupo B3 Viernes 11:30-12:30 (aula 2.2).
Primer cuatrimestre | Segundo curso | Grupo 2ºB | Programación y Diseño Orientado a Objetos (PDOO) — Teoría (aula 0.2): Lunes 10:30-11:30, Martes 10:30-11:30 Prácticas: subgrupo B1 Lunes 11:30-13:30 (aula 2.3); subgrupo B2 Martes 11:30-13:30 (aula 2.4); subgrupo B3 Miércoles 11:30-13:30 (aula 2.4).
Primer cuatrimestre | Segundo curso | Grupo 2ºB | Sistemas Concurrentes y Distribuidos (SCD) — Teoría (aula 0.2): Viernes 10:30-11:30, Viernes 9:30-10:30 Prácticas: subgrupo B1 Jueves 11:30-13:30 (aula 2.1); subgrupo B2 Viernes 11:30-13:30 (aula 2.1); subgrupo B3 Martes 11:30-13:30 (aula 3.1).
Primer cuatrimestre | Segundo curso | Grupo 2ºB | Sistemas Operativos (SO) — Teoría (aula 0.2): Lunes 9:30-10:30, Martes 9:30-10:30 Prácticas: subgrupo B1 Viernes 11:30-13:30 (aula 2.3); subgrupo B2 Lunes 11:30-13:30 (aula 2.1); subgrupo B3 Jueves 11:30-13:30 (aula 2.3).
Primer cuatrimestre | Segundo curso | Grupo 2ºB | Asignaturas: Estructura de computadores (EC), Estructura de Datos (ED), Programación y Diseño Orientado a Objetos (PDOO), Sistemas Concurrentes y Distribuidos (SCD), Sistemas Operativos (SO).
Segundo cuatrimestre | Segundo curso | Grupo 2ºB | Arquitectura de Computadores (AC) — Teoría (aula 0.7): Miércoles 11:30-13:30 Prácticas: subgrupo B1 Lunes 10:30-11:30 (aula 2.9), Lunes 9:30-10:30 (aula 2.9); subgrupo B2 Viernes 10:30-11:30 (aula 2.9), Viernes 9:30-10:30 (aula 2.9); subgrupo B3 Miércoles 10:30-11:30 (aula 2.9), Miércoles 9:30-10:30 (aula 2.9).
Segundo cuatrimestre | Segundo curso | Grupo 2ºB | Algorítmica (ALG) — Teoría (aula 0.7): Jueves 11:30-13:30, Viernes 11:30-12:30 Prácticas: subgrupo B1 Jueves 9:30-10:30 (aula 3.1); subgrupo B2 Miércoles 10:30-11:30 (aula 3.1); subgrupo B3 Jueves 10:30-11:30 (aula 3.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºB | Fundamentos de Bases de Datos (FBD) — Teoría (aula 0.7): Viernes 12:30-13:30 Prácticas: subgrupo B1 Jueves 10:30-11:30 (aula 1.5), Viernes 10:30-11:30 (aula 3.1), Viernes 9:30-10:30 (aula 3.1); subgrupo B2 Martes 10:30-11:30 (aula 2.6), Martes 9:30-10:30 (aula 2.6), Miércoles 9:30-10:30 (aula 0.6); subgrupo B3 Lunes 10:30-11:30 (aula 2.6), Lunes 9:30-10:30 (aula 2.6), Jueves 9:30-10:30 (aula 1.5).
Segundo cuatrimestre | Segundo curso | Grupo 2ºB | Fundamentos e Ingeniería del Software (FIS) — Teoría (aula 0.7): Martes 11:30-13:30 Prácticas: subgrupo B1 Martes 10:30-11:30 (aula 2.1), Martes 9:30-10:30 (aula 2.1); subgrupo B2 Jueves 10:30-11:30 (aula 2.1), Jueves 9:30-10:30 (aula 2.1); subgrupo B3 Viernes 10:30-11:30 (aula 2.1), Viernes 9:30-10:30 (aula 2.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºB | Inteligencia Artificial (IA) — Teoría (aula 0.7): Lunes 11:30-13:30 Prácticas: subgrupo B1 Miércoles 10:30-11:30 (aula 2.1), Miércoles 9:30-10:30 (aula 2.1); subgrupo B2 Lunes 10:30-11:30 (aula 2.1), Lunes 9:30-10:30 (aula 2.1); subgrupo B3 Martes 10:30-11:30 (aula 3.1), Martes 9:30-10:30 (aula 3.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºB | Asignaturas: Arquitectura de Computadores (AC), Algorítmica (ALG), Fundamentos de Bases de Datos (FBD), Fundamentos e Ingeniería del Software (FIS), Inteligencia Artificial (IA).
Primer cuatrimestre | Segundo curso | Grupo 2ºC | Estructura de computadores (EC) — Teoría (aula 0.7): Viernes 10:30-11:30, Viernes 9:30-10:30 Prácticas: subgrupo C1 Viernes 11:30-12:30 (aula 2.9); subgrupo C2 Lunes 10:30-11:30 (aula 3.3), Lunes 9:30-10:30 (aula 3.3); subgrupo C3 Jueves 11:30-12:30 (aula 3.3).
Primer cuatrimestre | Segundo curso | Grupo 2ºC | Estructura de Datos (ED) — Teoría (aula 0.7): Miércoles 10:30-11:30, Miércoles 9:30-10:30, Jueves 10:30-11:30 Prácticas: subgrupo C1 Lunes 10:30-11:30 (aula 3.4); subgrupo C2 Jueves 11:30-12:30 (aula 2.4); subgrupo C3 Martes 9:30-10:30 (aula 3.5).
Primer cuatrimestre | Segundo curso | Grupo 2ºC | Programación y Diseño Orientado a Objetos (PDOO) — Teoría (aula 0.7): Martes 10:30-12:30 Prácticas: subgrupo C1 Jueves 11:30-12:30 (aula 3.8); subgrupo C2 Martes 8:30-10:30 (aula 2.6); subgrupo C3 Miércoles 11:30-12:30 (aula 3.7).
Primer cuatrimestre | Segundo curso | Grupo 2ºC | Sistemas Concurrentes y Distribuidos (SCD) — Teoría (aula 0.7): Lunes 11:30-12:30 Prácticas: subgrupo C1 Miércoles 11:30-12:30 (aula 2.1); subgrupo C2 Viernes 11:30-12:30 (aula 3.7); subgrupo C3 Lunes 10:30-11:30 (aula 2.1), Lunes 9:30-10:30 (aula 2.1).
Primer cuatrimestre | Segundo curso | Grupo 2ºC | Sistemas Operativos (SO) — Teoría (aula 0.7): Jueves 9:30-10:30 Prácticas: subgrupo C1 Martes 8:30-10:30 (aula 2.3); subgrupo C2 Miércoles 11:30-12:30 (aula 2.8); subgrupo C3 Viernes 11:30-12:30 (aula 3.1).
Primer cuatrimestre | Segundo curso | Grupo 2ºC | Asignaturas: Estructura de computadores (EC), Estructura de Datos (ED), Programación y Diseño Orientado a Objetos (PDOO), Sistemas Concurrentes y Distribuidos (SCD), Sistemas Operativos (SO).
Segundo cuatrimestre | Segundo curso | Grupo 2ºC | Arquitectura de Computadores (AC) — Teoría (aula 0.7): Miércoles 10:30-11:30, Miércoles 9:30-10:30 Prácticas: subgrupo C1 Martes 11:30-13:30 (aula 2.9); subgrupo C2 Viernes 11:30-13:30 (aula 3.9).
Segundo cuatrimestre | Segundo curso | Grupo 2ºC | Algorítmica (ALG) — Teoría (aula 0.7): Lunes 10:30-11:30, Lunes 9:30-10:30, Jueves 10:30-11:30 Prácticas: subgrupo C1 Jueves 12:30-13:30 (aula 2.6); subgrupo C2 Miércoles 11:30-12:30 (aula 3.5); subgrupo C3 Jueves 11:30-12:30 (aula 3.5).
Segundo cuatrimestre | Segundo curso | Grupo 2ºC | Fundamentos de Bases de Datos (FBD) — Teoría (aula 0.7): Jueves 9:30-10:30 Prácticas: subgrupo C1 Lunes 11:30-13:30 (aula 1.7), Jueves 11:30-12:30 (aula 1.7); subgrupo C2 Martes 11:30-13:30 (aula 2.7), Miércoles 12:30-13:30 (aula 2.7).
Segundo cuatrimestre | Segundo curso | Grupo 2ºC | Fundamentos e Ingeniería del Software (FIS) — Teoría (aula 0.7): Viernes 10:30-11:30, Viernes 9:30-10:30 Prácticas: subgrupo C1 Miércoles 11:30-13:30 (aula 3.1); subgrupo C2 Lunes 11:30-13:30 (aula 3.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºC | Inteligencia Artificial (IA) — Teoría (aula 0.7): Martes 10:30-11:30, Martes 9:30-10:30 Prácticas: subgrupo C1 Viernes 11:30-13:30 (aula 3.1); subgrupo C2 Jueves 11:30-13:30 (aula 2.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºC | Asignaturas: Arquitectura de Computadores (AC), Algorítmica (ALG), Fundamentos de Bases de Datos (FBD), Fundamentos e Ingeniería del Software (FIS), Inteligencia Artificial (IA).
Primer cuatrimestre | Segundo curso | Grupo 2ºD | Estructura de computadores (EC) — Teoría (aula 0.1): Viernes 17:30-19:30 Prácticas: subgrupo D1 Miércoles 15:30-17:30 (aula 2.9); subgrupo D2 Viernes 15:30-17:30 (aula 2.9); subgrupo D3 Martes 15:30-17:30 (aula 2.9).
Primer cuatrimestre | Segundo curso | Grupo 2ºD | Estructura de Datos (ED) — Teoría (aula 0.1): Miércoles 17:30-19:30, Jueves 17:30-18:30 Prácticas: subgrupo D1 Viernes 16:30-17:30 (aula 2.3); subgrupo D2 Jueves 16:30-17:30 (aula 2.4); subgrupo D3 Lunes 16:30-17:30 (aula 2.8).
Primer cuatrimestre | Segundo curso | Grupo 2ºD | Programación y Diseño Orientado a Objetos (PDOO) — Teoría (aula 0.1): Lunes 17:30-19:30 Prácticas: subgrupo D1 Martes 15:30-17:30 (aula 2.6); subgrupo D2 Lunes 15:30-17:30 (aula 3.5); subgrupo D3 Miércoles 15:30-17:30 (aula 3.5).
Primer cuatrimestre | Segundo curso | Grupo 2ºD | Sistemas Concurrentes y Distribuidos (SCD) — Teoría (aula 0.1): Jueves 18:30-20:30 Prácticas: subgrupo D1 Jueves 15:30-17:30 (aula 3.2); subgrupo D2 Miércoles 15:30-17:30 (aula 2.6); subgrupo D3 Viernes 15:30-17:30 (aula 3.2).
Primer cuatrimestre | Segundo curso | Grupo 2ºD | Sistemas Operativos (SO) — Teoría (aula 0.1): Martes 17:30-19:30 Prácticas: subgrupo D1 Lunes 15:30-17:30 (aula 3.3); subgrupo D2 Martes 15:30-17:30 (aula 3.3); subgrupo D3 Jueves 15:30-17:30 (aula 2.6).
Primer cuatrimestre | Segundo curso | Grupo 2ºD | Asignaturas: Estructura de computadores (EC), Estructura de Datos (ED), Programación y Diseño Orientado a Objetos (PDOO), Sistemas Concurrentes y Distribuidos (SCD), Sistemas Operativos (SO).
Segundo cuatrimestre | Segundo curso | Grupo 2ºD | Arquitectura de Computadores (AC) — Teoría (aula 0.1): Miércoles 15:30-17:30 Prácticas: subgrupo D1 Lunes 17:30-19:30 (aula 2.8); subgrupo D2 Miércoles 17:30-19:30 (aula 2.9); subgrupo D3 Jueves 17:30-19:30 (aula 2.3).
Segundo cuatrimestre | Segundo curso | Grupo 2ºD | Algorítmica (ALG) — Teoría (aula 0.1): Lunes 15:30-17:30, Jueves 15:30-16:30 Prácticas: subgrupo D1 Viernes 18:30-19:30 (aula 2.1); subgrupo D2 Viernes 17:30-18:30 (aula 2.1); subgrupo D3 Miércoles 17:30-18:30 (aula 2.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºD | Fundamentos de Bases de Datos (FBD) — Teoría (aula 0.1): Jueves 16:30-17:30 Prácticas: subgrupo D1 Jueves 17:30-19:30 (aula 1.3), Viernes 17:30-18:30 (aula 3.3); subgrupo D2 Lunes 17:30-19:30 (aula 3.9), Viernes 18:30-19:30 (aula 3.3); subgrupo D3 Martes 17:30-19:30 (aula 2.8), Miércoles 18:30-19:30 (aula 2.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºD | Fundamentos e Ingeniería del Software (FIS) — Teoría (aula 0.1): Martes 15:30-17:30 Prácticas: subgrupo D1 Martes 17:30-19:30 (aula 2.1); subgrupo D2 Jueves 17:30-19:30 (aula 2.1); subgrupo D3 Viernes 17:30-19:30 (aula 2.8).
Segundo cuatrimestre | Segundo curso | Grupo 2ºD | Inteligencia Artificial (IA) — Teoría (aula 0.1): Viernes 15:30-17:30 Prácticas: subgrupo D1 Miércoles 17:30-19:30 (aula 3.1); subgrupo D2 Martes 17:30-19:30 (aula 3.1); subgrupo D3 Lunes 17:30-19:30 (aula 2.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºD | Asignaturas: Arquitectura de Computadores (AC), Algorítmica (ALG), Fundamentos de Bases de Datos (FBD), Fundamentos e Ingeniería del Software (FIS), Inteligencia Artificial (IA).
Primer cuatrimestre | Segundo curso | Grupo 2ºE | Estructura de computadores (EC) — Teoría (aula 0.1): Lunes 15:30-17:30 Prácticas: subgrupo E1 Martes 17:30-18:30 (aula 3.3); subgrupo E2 Lunes 17:30-18:30 (aula 3.3).
Primer cuatrimestre | Segundo curso | Grupo 2ºE | Estructura de Datos (ED) — Teoría (aula 0.1): Martes 15:30-17:30, Miércoles 19:30-20:30 Prácticas: subgrupo E1 Lunes 17:30-18:30 (aula 2.3); subgrupo E2 Viernes 17:30-18:30 (aula 3.3).
Primer cuatrimestre | Segundo curso | Grupo 2ºE | Programación y Diseño Orientado a Objetos (PDOO) — Teoría (aula 0.1): Viernes 15:30-17:30 Prácticas: subgrupo E1 Viernes 17:30-18:30 (aula 2.4); subgrupo E2 Jueves 17:30-18:30 (aula 3.8).
Primer cuatrimestre | Segundo curso | Grupo 2ºE | Sistemas Concurrentes y Distribuidos (SCD) — Teoría (aula 0.1): Miércoles 15:30-17:30 Prácticas: subgrupo E1 Jueves 17:30-18:30 (aula 2.8); subgrupo E2 Miércoles 17:30-18:30 (aula 3.3).
Primer cuatrimestre | Segundo curso | Grupo 2ºE | Sistemas Operativos (SO) — Teoría (aula 0.1): Jueves 15:30-17:30 Prácticas: subgrupo E1 Miércoles 17:30-18:30 (aula 2.6); subgrupo E2 Martes 17:30-18:30 (aula 2.6); subgrupo E3 Lunes 17:30-18:30 (aula 2.6).
Primer cuatrimestre | Segundo curso | Grupo 2ºE | Asignaturas: Estructura de computadores (EC), Estructura de Datos (ED), Programación y Diseño Orientado a Objetos (PDOO), Sistemas Concurrentes y Distribuidos (SCD), Sistemas Operativos (SO).
Segundo cuatrimestre | Segundo curso | Grupo 2ºE | Arquitectura de Computadores (AC) — Teoría (aula 0.1): Miércoles 17:30-19:30 Prácticas: subgrupo E1 Jueves 15:30-17:30 (aula 2.9); subgrupo E2 Miércoles 15:30-17:30 (aula 2.9); subgrupo E3 Martes 15:30-17:30 (aula 2.9).
Segundo cuatrimestre | Segundo curso | Grupo 2ºE | Algorítmica (ALG) — Teoría (aula 0.1): Lunes 17:30-19:30, Jueves 18:30-19:30 Prácticas: subgrupo E1 Miércoles 15:30-16:30 (aula 3.7); subgrupo E2 Lunes 16:30-17:30 (aula 3.7).
Segundo cuatrimestre | Segundo curso | Grupo 2ºE | Fundamentos de Bases de Datos (FBD) — Teoría (aula 0.1): Jueves 17:30-18:30 Prácticas: subgrupo E1 Martes 15:30-17:30 (aula 3.5), Miércoles 16:30-17:30 (aula 3.7); subgrupo E2 Lunes 15:30-16:30 (aula 3.7), Jueves 15:30-17:30 (aula 2.2).
Segundo cuatrimestre | Segundo curso | Grupo 2ºE | Inteligencia Artificial (IA) — Teoría (aula 0.1): Martes 17:30-19:30 Prácticas: subgrupo E1 Lunes 15:30-17:30 (aula 3.6); subgrupo E2 Martes 15:30-17:30 (aula 3.1).
Segundo cuatrimestre | Segundo curso | Grupo 2ºE | Asignaturas: Arquitectura de Computadores (AC), Algorítmica (ALG), Fundamentos de Bases de Datos (FBD), Inteligencia Artificial (IA).
Primer cuatrimestre | Tercer curso | Grupo 3ºA | Diseño y Desarrollo de Sistemas de Información (DDSI) — Teoría (aula 0.6): Viernes 16:30-17:30 Prácticas: subgrupo A1 Martes 17:30-20:30 (aula 3.1); subgrupo A2 Lunes 17:30-20:30 (aula 3.1); subgrupo A3 Miércoles 17:30-19:30 (aula 2.1), Viernes 15:30-16:30 (aula 2.1).
Primer cuatrimestre | Tercer curso | Grupo 3ºA | Fundamentos de Redes (FR) — Teoría (aula 0.6): Miércoles 15:30-17:30 Prácticas: subgrupo A1 Miércoles 17:30-19:30 (aula 3.7); subgrupo A2 Martes 17:30-19:30 (aula 3.7); subgrupo A3 Viernes 17:30-19:30 (aula 3.7).
Primer cuatrimestre | Tercer curso | Grupo 3ºA | Informática Gráfica (IG) — Teoría (aula 0.6): Jueves 15:30-17:30 Prácticas: subgrupo A1 Lunes 17:30-19:30 (aula 2.1); subgrupo A2 Jueves 17:30-19:30 (aula 3.1); subgrupo A3 Martes 17:30-19:30 (aula 2.1).
Primer cuatrimestre | Tercer curso | Grupo 3ºA | Ingeniería de Servidores (ISE) — Teoría (aula 0.6): Lunes 15:30-17:30 Prácticas: subgrupo A1 Viernes 17:30-19:30 (aula 3.5); subgrupo A2 Miércoles 17:30-19:30 (aula 3.1); subgrupo A3 Jueves 17:30-19:30 (aula 2.1).
Primer cuatrimestre | Tercer curso | Grupo 3ºA | Modelos de Computación (MC) — Teoría (aula 0.6): Martes 15:30-17:30 Prácticas: subgrupo A1 Jueves 17:30-19:30 (aula 1.3); subgrupo A2 Viernes 17:30-19:30 (aula 1.3); subgrupo A3 Lunes 17:30-19:30 (aula 1.3).
Primer cuatrimestre | Tercer curso | Grupo 3ºA | Asignaturas: Diseño y Desarrollo de Sistemas de Información (DDSI), Fundamentos de Redes (FR), Informática Gráfica (IG), Ingeniería de Servidores (ISE), Modelos de Computación (MC).
Primer cuatrimestre | Tercer curso | Grupo 3ºB | Diseño y Desarrollo de Sistemas de Información (DDSI) — Teoría (aula 0.6): Viernes 18:30-19:30 Prácticas: subgrupo B1 Lunes 15:30-17:30 (aula 3.1), Viernes 17:30-18:30 (aula 2.7); subgrupo B2 Martes 15:30-17:30 (aula 2.4), Viernes 15:30-16:30 (aula 2.3); subgrupo B3 Jueves 15:30-17:30 (aula 2.1), Viernes 17:30-18:30 (aula 3.1).
Primer cuatrimestre | Tercer curso | Grupo 3ºB | Fundamentos de Redes (FR) — Teoría (aula 0.6): Jueves 17:30-19:30 Prácticas: subgrupo B1 Jueves 15:30-17:30 (aula 3.7); subgrupo B2 Miércoles 15:30-17:30 (aula 3.7); subgrupo B3 Martes 15:30-17:30 (aula 3.7).
Primer cuatrimestre | Tercer curso | Grupo 3ºB | Informática Gráfica (IG) — Teoría (aula 0.6): Lunes 17:30-19:30 Prácticas: subgrupo B1 Martes 15:30-17:30 (aula -1.1); subgrupo B2 Viernes 16:30-18:30 (aula -1.1); subgrupo B3 Lunes 15:30-17:30 (aula 2.1).
Primer cuatrimestre | Tercer curso | Grupo 3ºB | Ingeniería de Servidores (ISE) — Teoría (aula 0.6): Martes 17:30-19:30 Prácticas: subgrupo B1 Miércoles 15:30-17:30 (aula 2.1); subgrupo B2 Lunes 15:30-17:30 (aula -1.1); subgrupo B3 Viernes 15:30-17:30 (aula 2.8).
Primer cuatrimestre | Tercer curso | Grupo 3ºB | Modelos de Computación (MC) — Teoría (aula 0.6): Miércoles 17:30-19:30 Prácticas: subgrupo B1 Viernes 15:30-17:30 (aula 1.3); subgrupo B2 Jueves 15:30-17:30 (aula 1.6); subgrupo B3 Miércoles 15:30-17:30 (aula 1.2).
Primer cuatrimestre | Tercer curso | Grupo 3ºB | Asignaturas: Diseño y Desarrollo de Sistemas de Información (DDSI), Fundamentos de Redes (FR), Informática Gráfica (IG), Ingeniería de Servidores (ISE), Modelos de Computación (MC).
Primer cuatrimestre | Tercer curso | Grupo 3ºC | Diseño y Desarrollo de Sistemas de Información (DDSI) — Teoría (aula 1.2): Viernes 18:30-19:30 Prácticas: subgrupo C1 Jueves 15:30-17:30 (aula 2.2), Viernes 15:30-16:30 (aula 2.7); subgrupo C2 Martes 15:30-17:30 (aula 2.1), Viernes 17:30-18:30 (aula 2.1).
Primer cuatrimestre | Tercer curso | Grupo 3ºC | Fundamentos de Redes (FR) — Teoría (aula 1.2): Miércoles 17:30-19:30 Prácticas: subgrupo C1 Lunes 15:30-17:30 (aula 3.7); subgrupo C2 Viernes 15:30-17:30 (aula 3.7).
Primer cuatrimestre | Tercer curso | Grupo 3ºC | Informática Gráfica (IG) — Teoría (aula 1.2): Martes 17:30-19:30 Prácticas: subgrupo C1 Martes 15:30-17:30 (aula 3.1); subgrupo C2 Lunes 15:30-17:30 (aula 3.6).
Primer cuatrimestre | Tercer curso | Grupo 3ºC | Ingeniería de Servidores (ISE) — Teoría (aula 1.2): Jueves 17:30-19:30 Prácticas: subgrupo C1 Miércoles 15:30-17:30 (aula 2.3); subgrupo C2 Jueves 15:30-17:30 (aula 2.3).
Primer cuatrimestre | Tercer curso | Grupo 3ºC | Modelos de Computación (MC) — Teoría (aula 1.2): Lunes 17:30-19:30 Prácticas: subgrupo C1 Viernes 16:30-18:30 (aula 1.3); subgrupo C2 Miércoles 15:30-17:30 (aula 0.3).
Primer cuatrimestre | Tercer curso | Grupo 3ºC | Asignaturas: Diseño y Desarrollo de Sistemas de Información (DDSI), Fundamentos de Redes (FR), Informática Gráfica (IG), Ingeniería de Servidores (ISE), Modelos de Computación (MC).
Primer cuatrimestre | Tercer curso | Grupo 3ºD | Fundamentos de Redes (FR) — Teoría (aula 1.7): Jueves 15:30-17:30 Prácticas: subgrupo D1 Lunes 17:30-19:30 (aula 3.7); subgrupo D2 Jueves 17:30-19:30 (aula 3.7).
Primer cuatrimestre | Tercer curso | Grupo 3ºD | Informática Gráfica (IG) — Teoría (aula 1.7): Lunes 15:30-17:30 Prácticas: subgrupo D1 Miércoles 17:30-19:30 (aula 2.4); subgrupo D2 Lunes 17:30-19:30 (aula 3.4).
Primer cuatrimestre | Tercer curso | Grupo 3ºD | Ingeniería de Servidores (ISE) — Teoría (aula 1.7): Miércoles 15:30-17:30 Prácticas: subgrupo D1 Jueves 17:30-19:30 (aula -1.1); subgrupo D2 Miércoles 17:30-19:30 (aula -1.1); subgrupo D3 Lunes 17:30-19:30 (aula 3.8).
Primer cuatrimestre | Tercer curso | Grupo 3ºD | Asignaturas: Fundamentos de Redes (FR), Informática Gráfica (IG), Ingeniería de Servidores (ISE).
Segundo cuatrimestre | Tercer curso | Ingeniería de computadores | Arquitectura y Computación de Altas Prestaciones (ACAP) — Teoría (aula 1.7 / 3.9): Martes 15:30-19:30.
Segundo cuatrimestre | Tercer curso | Ingeniería de computadores | Arquitectura de Sistemas (AS) — Teoría (aula 1.7): Lunes 15:30-19:30.
Segundo cuatrimestre | Tercer curso | Ingeniería de computadores | Desarrollo de Hardware digital (DHD) — Teoría (aula 2.2): Viernes 15:30-19:30.
Segundo cuatrimestre | Tercer curso | Ingeniería de computadores | Diseño de Sistemas Electrónicos (DSE) — Teoría (aula 1.7 / 3.6): Jueves 15:30-19:30.
Segundo cuatrimestre | Tercer curso | Ingeniería de computadores | Sistemas con Microprocesadores (SMP) — Teoría (aula 3.3): Miércoles 15:30-19:30.
Segundo cuatrimestre | Tercer curso | Ingeniería de computadores | Asignaturas: Arquitectura y Computación de Altas Prestaciones (ACAP), Arquitectura de Sistemas (AS), Desarrollo de Hardware digital (DHD), Diseño de Sistemas Electrónicos (DSE), Sistemas con Microprocesadores (SMP).
Segundo cuatrimestre | Tercer curso | Ingeniería del Software | Diseño de Interfaces de Usuario (DIU) — Teoría (aula 0.6): Miércoles 15:30-17:30 Prácticas: subgrupo A1 Jueves 17:30-19:30 (aula 3.2); subgrupo A2 Lunes 17:30-19:30 (aula 3.2); subgrupo A3 Miércoles 17:30-19:30 (aula 2.2).
Segundo cuatrimestre | Tercer curso | Ingeniería del Software | Desarrollo de Software (DS) — Teoría (aula 0.6): Viernes 15:30-17:30 Prácticas: subgrupo A1 Miércoles 17:30-19:30 (aula 3.2); subgrupo A2 Viernes 17:30-19:30 (aula -1.1); subgrupo A3 Martes 17:30-19:30 (aula 3.2).
Segundo cuatrimestre | Tercer curso | Ingeniería del Software | Desarrollo de Sistemas Distribuidos (DSD) — Teoría (aula 0.6): Jueves 15:30-17:30 Prácticas: subgrupo A1 Lunes 17:30-19:30 (aula 2.4); subgrupo A2 Martes 17:30-19:30 (aula -1.1); subgrupo A3 Viernes 17:30-19:30 (aula 3.6).
Segundo cuatrimestre | Tercer curso | Ingeniería del Software | Sistemas Gráficos (SG) — Teoría (aula 0.6): Martes 15:30-17:30 Prácticas: subgrupo A1 Martes 17:30-19:30 (aula 3.3); subgrupo A2 Miércoles 17:30-19:30 (aula 2.8); subgrupo A3 Jueves 17:30-19:30 (aula 2.8).
Segundo cuatrimestre | Tercer curso | Ingeniería del Software | Sistemas de Información Basados en Web (SIBW) — Teoría (aula 0.6): Lunes 15:30-17:30 Prácticas: subgrupo A1 Viernes 17:30-19:30 (aula 3.7); subgrupo A2 Jueves 17:30-19:30 (aula 3.5); subgrupo A3 Lunes 17:30-19:30 (aula 2.2).
Segundo cuatrimestre | Tercer curso | Ingeniería del Software | Asignaturas: Diseño de Interfaces de Usuario (DIU), Desarrollo de Software (DS), Desarrollo de Sistemas Distribuidos (DSD), Sistemas Gráficos (SG), Sistemas de Información Basados en Web (SIBW).
Segundo cuatrimestre | Tercer curso | Computación y Sistemas Inteligentes | Aprendizaje Automático (AA) — Teoría (aula 0.6): Martes 17:30-19:30 Prácticas: subgrupo A1 Viernes 15:30-17:30 (aula 2.1); subgrupo A2 Miércoles 15:30-17:30 (aula 2.3); subgrupo A3 Lunes 15:30-17:30 (aula 2.3).
